(-0.64448,-1.49484), (-2.29227,-1.44967), (-1.36234,-1.54018), (-1.46103,0.415535), (2.34396,0.513818), (1.51891,-0.448098), (0.531993,-1.51426), (-1.50365,-0.488995), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.61001,-2.28126), (-0.377245,-1.40932), (-0.610786,-1.49128), (2.34396,0.513818), (-1.4564,0.550783), (-1.62445,-1.47507), (0.531993,-1.51426), (-1.50365,-0.488995), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.40669,-1.60281), (-0.483891,-1.43028), (2.34396,0.513818), (-1.57039,0.488037), (-1.62445,-1.47507), (0.531993,-1.51426), (-0.516523,-1.53347), (-1.50594,-0.49381), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.35912,-0.446585), (-1.62232,-1.47074), (-1.45401,-1.61153), (-1.5518,0.505258), (0.502137,-1.49532), (-0.510459,-1.50161), (-1.50594,-0.49381), (2.34133,1.52201), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.43643,-1.33767), (-1.48669,-2.29347), (-0.512899,1.55318), (-1.5518,0.505258), (0.492374,-1.50732), (-1.50594,-0.49381), (-0.507721,-1.50522), (2.34133,1.52201), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29493,-1.46466), (-1.48669,-2.29347), (-0.503565,1.53455), (0.492374,-1.50732), (-1.50594,-0.49381), (-0.507721,-1.50522), (-1.50789,0.502981), (2.34133,1.52201), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.309497,-1.60083), (-1.50229,0.647082), (0.593277,1.58912), (-2.29493,-1.46466), (-1.60425,0.564379), (-1.48669,-2.29347), (-1.50594,-0.49381), (-1.50789,0.502981), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.28101,-1.57684), (-1.40129,-1.64378), (-2.29493,-1.46466), (-1.48669,-2.29347), (0.438943,1.44158), (-0.47395,-1.42888), (-1.50594,-0.49381), (-1.50789,0.502981), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.28101,-1.57684), (-2.28825,-1.47659), (-1.48669,-2.29347), (0.438943,1.44158), (-0.433487,-1.4794), (-1.633,-1.48814), (-1.51513,-0.498772), (-1.50789,0.502981), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.2788,-1.44577), (-0.52287,-0.413819), (-1.37208,0.489241), (-2.29677,-1.56034), (-0.440273,-1.51453), (-1.49088,-1.3941), (-1.51513,-0.498772), (-1.50789,0.502981), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.459707,-2.27964), (0.372128,-1.58442), (-2.29368,-1.4479), (1.54706,-0.411527), (1.56053,0.532704), (-1.40055,-1.48938), (-1.51513,-0.498772), (-1.50789,0.502981), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29879,-1.45408), (1.54706,-0.411527), (0.533163,-1.59163), (-1.37722,1.46866), (1.54326,0.485946), (-1.40055,-1.48938), (-1.51048,-0.501785), (-1.60908,-1.49723), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.575223,-2.29781), (-0.572165,-1.59959), (-2.29879,-1.45408), (1.55928,-0.426753), (0.540668,-1.48782), (1.53389,0.507021), (-1.51048,-0.501785), (-1.60908,-1.49723), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.42001,-0.428075), (-0.572165,-1.59959), (0.568787,-1.42619), (-2.29737,-1.49714), (0.470582,-1.51002), (1.5183,0.491473), (-1.51048,-0.501785), (-1.60908,-1.49723), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.471558,-0.362507), (0.47911,-2.27855), (-1.49926,2.26985), (-2.29737,-1.49714), (-1.42543,0.555121), (-0.564228,-1.5505), (0.532824,-1.51421), (-1.60908,-1.49723), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.50403,2.27363), (-1.44097,-2.28853), (-1.58885,-1.6516), (-1.42543,0.555121), (1.43011,-0.498884), (-0.50923,-1.55553), (0.499642,-1.51819), (-1.60908,-1.49723), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.36917,-1.35598), (0.424782,-2.29743), (-1.44097,-2.28853), (1.43011,-0.498884), (-1.44505,0.529806), (-0.50923,-1.55553), (0.499642,-1.51819), (-1.58441,-1.57127), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.28151,-1.46337), (-2.29217,0.617095), (0.520308,-2.29369), (0.463965,-0.472878), (-1.45929,0.536384), (1.53938,-0.463157), (-1.54192,-0.491448), (0.499642,-1.51819), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.520308,-2.29369), (-2.2839,1.43492), (-2.29573,-1.46629), (0.49866,-0.511529), (-1.45929,0.536384), (1.54268,-0.466496), (-1.52449,-0.4937), (0.499642,-1.51819), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.39365,-0.398647), (-2.29312,1.43897), (0.588381,-1.42424), (0.500958,-0.509273), (-1.52231,0.543402), (1.53295,-0.525184), (-1.52449,-0.4937), (0.499642,-1.51819), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.37045,1.60192), (-1.58378,-0.402123), (-1.48904,-2.29764), (0.500958,-0.509273), (-1.52017,0.538457), (1.53295,-0.525184), (-1.52449,-0.4937), (0.499642,-1.51819), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.496716,-2.29342), (-1.5769,-0.398133), (-1.45047,-1.35917), (-1.48904,-2.29764), (0.500958,-0.509273), (-1.53129,0.530095), (1.53632,-0.497882), (0.510207,-1.50329), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.32649,0.524412), (-1.4072,0.623543), (-1.44779,-1.36834), (-1.4663,-0.403717), (-1.48904,-2.29764), (0.500958,-0.509273), (-1.52484,0.527955), (0.510207,-1.50329), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.47298,-2.27441), (-1.67783,-1.49314), (-1.50918,-0.584826), (1.5525,-0.504778), (-0.513705,-1.46445), (-1.55093,1.60647), (-1.4924,0.488606), (0.510207,-1.50329), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.57558,-2.27853), (-1.39024,-0.633912), (-1.3484,-1.39662), (-1.50434,-0.534337), (-0.518098,-1.5304), (-1.4924,0.488606), (0.510207,-1.50329), (1.56603,-1.42434), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.58829,-0.336069), (-1.3484,-1.39662), (-1.5528,-2.29112), (-1.38756,-1.5581), (-1.49847,-0.531399), (-0.520768,-1.52416), (-1.4924,0.488606), (0.510207,-1.50329), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.3484,-1.39662), (0.502305,-2.29247), (0.435566,-1.57975), (1.63812,-1.47025), (-1.49847,-0.531399), (-0.520768,-1.52416), (-1.51552,0.512906), (0.510207,-1.50329), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.35659,-0.525395), (-1.39948,0.40472), (0.499372,-1.60479), (1.63812,-1.47025), (-1.5763,-1.4044), (-0.520768,-1.52416), (0.510207,-1.50329), (-1.50678,0.503467), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.24663,-1.44364), (-2.3,-2.3), (-1.38713,-1.36487), (-1.51058,-1.39019), (-0.520768,-1.52416), (0.510207,-1.50329), (-1.50678,0.503467), (1.60916,-1.50427), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.38448,-2.29621), (0.470227,0.382724), (-1.38713,-1.36487), (-1.54085,-1.32509), (-1.59999,1.37661), (-0.513126,-1.49008), (0.506802,-1.5088), (-1.50678,0.503467), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.426173,-0.403636), (-1.38448,-2.29621), (0.476403,0.587655), (-0.450958,0.566969), (-1.38312,-1.40908), (-1.53471,-1.38593), (-0.513126,-1.49008), (-1.50678,0.503467), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.373087,-1.45739), (-0.449926,-0.454631), (-1.44272,-2.29955), (-0.461606,0.507505), (-2.2967,-1.49631), (0.495258,0.498375), (-0.513126,-1.49008), (-1.50678,0.503467), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.44272,-2.29955), (-0.477863,0.513612), (-2.2967,-1.49631), (0.507619,0.502428), (0.582427,1.51489), (0.501145,-1.46252), (-0.506457,-1.51285), (-1.50678,0.503467), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.44272,-2.29955), (-0.476915,-1.39915), (-2.2967,-1.49631), (0.569745,1.52042), (1.44542,0.498584), (0.501145,-1.46252), (-0.506457,-1.51285), (-1.50678,0.503467), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.35743,-0.476549), (-0.585847,-0.456436), (-1.44272,-2.29955), (-2.2967,-1.49631), (0.501145,-1.46252), (1.48088,0.481651), (-0.506457,-1.51285), (-1.50678,0.503467), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.6865,-1.43818), (-2.2967,-1.49631), (-0.510771,-0.492543), (-1.58211,0.549597), (0.501145,-1.46252), (-1.46751,-0.516361), (1.43386,-1.57853), (-0.506457,-1.51285), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.449284,-2.29034), (-1.6865,-1.43818), (-2.2967,-1.49631), (-0.510542,0.485911), (-0.510771,-0.492543), (-1.58211,0.549597), (-1.46751,-0.516361), (-0.500195,-1.50567), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.475356,-2.28762), (-0.372687,-1.48011), (-1.50575,-0.392375), (-2.2967,-1.49631), (-1.44325,0.545198), (1.57285,0.483281), (-1.46751,-0.516361), (-0.503954,-1.52256), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.60037,-0.578392), (-0.372687,-1.48011), (1.46633,-2.29433), (-0.606433,-1.51317), (0.453079,-1.51705), (-1.46751,-0.516361), (1.52197,0.476298), (-0.503954,-1.52256), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.28259,0.420973), (-2.3,-2.3), (-0.56493,-0.50299), (1.46633,-2.29433), (-1.47073,-0.519366), (0.534841,-1.48575), (1.52197,0.476298), (-0.512188,-1.51825), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.461128,-2.2972), (-0.554002,0.533212), (1.46842,-2.29808), (0.534841,-1.48575), (1.52197,0.476298), (-1.4948,-0.52925), (-0.507664,-1.51392), (-1.58677,-1.44817), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.461128,-2.2972), (-0.554002,0.533212), (-1.45122,-1.62182), (-0.55876,-1.52116), (0.530458,-1.52804), (1.52197,0.476298), (-1.4948,-0.52925), (-1.58677,-1.44817), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.56865,-2.27973), (-0.53917,0.535535), (-1.42564,-0.456563), (0.530458,-1.52804), (-0.527359,-1.48684), (1.52197,0.476298), (-1.4948,-0.52925), (-1.58677,-1.44817), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29073,1.45393), (-0.534116,0.48339), (-1.59831,0.517062), (-1.45485,-0.477926), (0.530458,-1.52804), (-0.527359,-1.48684), (1.51258,0.478427), (-1.58677,-1.44817), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.60201,0.615518), (-0.502563,0.47801), (-1.59417,0.512676), (-1.45485,-0.477926), (-1.54761,1.40443), (-0.527359,-1.48684), (1.51258,0.478427), (0.512009,-1.52423), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.3345,-1.62643), (-1.60201,0.615518), (-0.639773,-1.5468), (-0.502563,0.47801), (-1.45485,-0.477926), (-1.40804,-1.45154), (-1.50804,0.55042), (-0.527359,-1.48684), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.3708,-2.29719), (0.52044,-2.2939), (-1.58462,-1.38875), (-1.62041,1.55577), (-1.40804,-1.45154), (1.50231,0.457858), (-0.488777,-1.52784), (-1.51414,-0.512718), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.2946,-0.410001), (-1.34971,-1.53067), (-1.58462,-1.38875), (-1.50621,-1.63604), (0.517049,-1.47733), (-0.481792,-1.50611), (-1.51414,-0.512718), (1.49905,0.501333), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.566368,-1.61666), (-1.36744,-1.48967), (-1.50621,-1.63604), (-1.55952,-1.40793), (0.485532,-1.48013), (-0.481792,-1.50611), (-1.51414,-0.512718), (1.49905,0.501333), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.23981,-1.58126), (-0.530772,-0.661745), (0.449332,-2.28607), (-1.45605,-0.652365), (0.485532,-1.48013), (-1.51414,-0.512718), (1.49905,0.501333), (-0.500492,-1.50895), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.66621,-0.452203), (-1.51344,-1.3143), (-1.53642,-2.27901), (-1.50633,-0.612854), (-0.501256,-0.48318), (0.480949,-1.48372), (-1.51414,-0.512718), (1.49905,0.501333), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.26141,-1.51702), (-1.53642,-2.27901), (-0.451653,1.59875), (-1.62354,-1.43014), (-1.52873,-1.37673), (0.480949,-1.48372), (1.49905,0.501333), (-1.50434,-0.507888), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.631012,0.589288), (-2.26141,-1.51702), (1.41065,-0.57136), (-0.477302,-1.40244), (-0.514875,1.57218), (0.480949,-1.48372), (1.49905,0.501333), (-1.50434,-0.507888), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.581197,2.31095), (-2.28529,-1.52885), (1.41301,-0.559903), (-0.477302,-1.40244), (-0.514875,1.57218), (0.493169,-1.49752), (1.49905,0.501333), (-1.50434,-0.507888), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.581197,2.31095), (0.610092,-0.473432), (-2.29484,-1.51833), (-0.492145,-1.43621), (1.48693,-0.526356), (1.49905,0.501333), (-1.50434,-0.507888), (0.497388,-1.5104), (-1.50569,-1.50754), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.517707,2.29479), (0.586973,-0.481744), (-1.58235,-2.29424), (-1.63335,-1.53709), (-0.502265,-1.48786), (1.5057,-0.518046), (1.49905,0.501333), (-1.50434,-0.507888), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.30507,-1.45562), (0.564726,0.500173), (0.543298,-0.476707), (-1.62304,-1.50901), (-0.508319,-1.49053), (1.5057,-0.518046), (1.49905,0.501333), (-1.50434,-0.507888), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.559,-2.26915), (-1.42961,-0.400336), (0.564726,0.500173), (0.518971,-0.523869), (-1.36984,1.56191), (-1.4223,-1.41313), (-0.499021,-1.49263), (1.49905,0.501333), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.63173,-0.602861), (-1.36984,1.56191), (0.515871,-0.514929), (0.491485,0.504107), (-1.53097,-0.409386), (-1.40465,1.42024), (-1.42815,-0.505932), (1.49905,0.501333), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.57547,-1.28901), (-0.30486,1.53129), (0.409645,-1.42535), (0.515871,-0.514929), (0.491485,0.504107), (-1.38492,1.54513), (-1.53959,-0.508698), (1.49905,0.501333), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-0.359994,1.52306), (-2.28721,-1.55234), (0.409645,-1.42535), (-2.28393,1.51212), (0.508016,-0.48679), (0.493801,0.4978), (-1.49148,-0.479781), (1.49905,0.501333), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.51191,-2.28716), (0.508016,-0.48679), (0.493801,0.4978), (-1.64127,1.51608), (-1.49148,-0.479781), (-0.511161,1.53267), (1.49905,0.501333), (-1.57081,-1.43096), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-2.26922,-1.4365), (-1.38416,-1.59343), (0.499218,-0.48985), (0.502447,0.495242), (-1.39875,1.51872), (-1.49148,-0.479781), (-0.509029,1.48761), (1.49905,0.501333), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.403287,-0.579616), (0.622264,-0.535429), (-2.26922,-1.4365), (-1.39478,-1.60452), (0.499218,-0.48985), (0.502447,0.495242), (-1.4938,-0.48674), (1.49905,0.501333), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-2.26563,-1.55988), (-1.35814,-0.531832), (-2.28948,-1.42852), (0.504824,0.49933), (1.62337,1.5959), (-1.41258,-1.57795), (-1.4938,-0.48674), (1.51381,0.497336), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.33967,-1.57248), (-2.28948,-1.42852), (-0.622611,-1.57408), (0.504824,0.49933), (1.62821,1.55001), (-1.4086,-1.46173), (-1.49086,-0.506377), (1.51133,0.503731), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.33832,-1.60889), (-0.378846,-1.48229), (-2.29143,-1.48501), (0.504824,0.49933), (-0.577877,-1.54143), (-1.49844,-1.62506), (-1.49086,-0.506377), (1.60972,1.52451), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-2.28209,1.52084), (-2.29143,-1.48501), (-0.401804,-1.46856), (0.504824,0.49933), (-0.5758,-1.48965), (-0.436195,1.5044), (-1.46108,-1.6011), (-1.49086,-0.506377), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29496,0.506443), (-1.53635,0.389377), (-2.28986,1.51653), (-2.29143,-1.48501), (0.504824,0.49933), (-0.436195,1.5044), (1.39183,-1.52753), (-1.49086,-0.506377), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29496,0.506443), (-0.47934,-1.36552), (-0.570322,0.530018), (-2.29143,-1.48501), (0.504824,0.49933), (-1.53991,0.465158), (-0.530064,1.49574), (-1.49086,-0.506377), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29949,0.509218), (-0.47934,-1.36552), (-1.59773,-0.599502), (-0.567923,0.533373), (-1.43482,0.404116), (-2.29712,-1.50778), (-0.485413,1.49999), (-1.49086,-0.506377), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-0.517093,-0.471362), (-1.52427,0.398687), (-2.29712,-1.50778), (-0.416405,-1.46323), (-0.573989,-1.48174), (-1.61531,-1.4386), (-0.485413,1.49999), (-1.49086,-0.506377), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.536869,-1.36172), (0.652189,-1.48913), (-0.519542,-0.504698), (-2.29712,-1.50778), (-1.48486,0.422613), (-0.513274,-1.46107), (-0.485413,1.49999), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.652189,-1.48913), (0.54134,-1.61005), (1.50542,-2.29462), (-2.29712,-1.50778), (-0.513274,-1.46107), (-1.49088,0.481236), (-0.488716,1.51283), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.50179,0.656124), (0.628799,-1.49128), (-1.49538,-1.66698), (-2.29712,-1.50778), (0.476678,-1.60376), (-0.515418,-1.4644), (-0.495536,1.51078), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.410286,1.50244), (-1.48967,-1.63674), (0.430824,-1.51629), (0.554727,-1.5281), (-0.50856,-1.48124), (-1.51523,0.476762), (-0.507297,1.50874), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.453685,0.482212), (-1.61998,-0.488302), (-1.6534,-1.46811), (0.412397,1.50775), (0.471554,-1.53764), (-1.51523,0.476762), (-0.507297,1.50874), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-2.2934,-0.396505), (-0.389496,-0.440499), (0.463134,1.45866), (-1.58901,-1.43695), (-1.51523,0.476762), (0.509674,-1.51588), (-0.507297,1.50874), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.631,-0.403751), (-2.29928,0.46573), (-1.55986,-1.63732), (-1.51523,0.476762), (0.523027,1.49933), (-0.507297,1.50874), (-1.50401,-0.500181), (-1.58524,-1.44115), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.526421,-2.2962), (1.4241,-2.28832), (-1.56278,-1.62021), (-1.44204,-1.41981), (0.523027,1.49933), (-1.51293,0.521151), (-0.507297,1.50874), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.587285,-1.523), (-1.56027,-1.61549), (1.42185,-1.5755), (0.523027,1.49933), (-1.51293,0.521151), (-1.44927,-1.424), (-0.507297,1.50874), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.45747,-2.26948), (-1.38472,-0.460148), (-2.29713,-1.45129), (0.58028,-1.52042), (0.519752,1.49707), (-1.5156,0.516577), (-0.507297,1.50874), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.39748,-0.45757), (-1.53884,-1.65173), (-2.29931,-1.50948), (0.568186,-1.52414), (0.519752,1.49707), (-1.5156,0.516577), (-0.507297,1.50874), (-1.50401,-0.500181), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.5277,2.26584), (-2.29931,-1.50948), (-0.555965,-1.44738), (-0.438385,-1.47557), (0.543841,-1.53129), (0.519752,1.49707), (-1.5156,0.516577), (-0.507297,1.50874), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.586191,1.40171), (-2.29931,-1.50948), (-1.5333,1.38628), (0.549114,-1.51153), (0.519752,1.49707), (1.61289,-1.50178), (-1.5156,0.516577), (-0.507297,1.50874), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-2.3,-2.3), (-1.33312,-1.55593), (-1.44162,-2.29524), (-0.519594,0.495998), (-2.29931,-1.50948), (0.521608,-1.46621), (-1.5156,0.516577), (0.511353,1.50518), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.45611,-2.29762), (-1.42929,0.430564), (-2.29633,-1.50893), (-0.510494,0.498267), (-0.433715,-1.506), (0.521608,-1.46621), (0.511353,1.50518), (-1.51179,0.50931), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.54876,-1.33248), (-0.510494,0.498267), (-2.29887,-1.52624), (-1.42721,-0.468158), (-0.436453,-1.51966), (0.508118,-1.46835), (0.511353,1.50518), (-1.51179,0.50931), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.55116,-2.29416), (-0.507727,0.50175), (-2.29887,-1.52624), (-0.547429,-1.52444), (0.508118,-1.46835), (-1.52409,-0.473025), (0.511353,1.50518), (-1.51179,0.50931), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-0.57976,-2.28432), (-2.29435,1.3678), (-1.53485,0.66828), (-0.507727,0.50175), (-2.29887,-1.52624), (-1.55879,-1.64055), (-1.5072,-0.47099), (-1.5055,0.505655), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(0.595031,0.571022), (-1.35764,1.43014), (-0.507727,0.50175), (0.589211,-1.53414), (-1.49507,-1.64442), (-1.54015,1.3792), (-0.475917,-1.53971), (-1.5055,0.505655), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-0.565378,-1.4056), (-2.29569,-1.47398), (-0.507727,0.50175), (0.480935,1.4265), (-1.54015,1.3792), (0.563455,-1.50346), (-0.473158,-1.50984), (-1.5055,0.505655), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.43146,-2.29487), (-2.29826,-1.47721), (-0.569906,-1.45371), (-1.54015,1.3792), (0.558493,-1.48991), (0.476656,1.48568), (-0.473158,-1.50984), (-1.5055,0.505655), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
(-1.43146,-2.29487), (0.452112,-0.53736), (-2.29826,-1.47721), (-0.575175,-1.51207), (0.535984,1.56867), (0.549746,-1.48251), (0.476656,1.48568), (-0.473158,-1.50984), (-1.50569,-1.50754), (1.50688,-1.50821), (-1.50841,1.50758), (1.5079,1.50822);
